#Addr, Size, Enable addr
0x010000,2,
0x0100a0,15,
0x0100ec,2,
0x0100fc,2,
0x01010c,2,
0x010150,1,
0x0101cc,1,
0x0101fc,1,
0x010208,10,
0x010300,6,
0x010320,20,
0x010374,3,
0x010400,1,
0x010410,2,
0x010440,1,
0x010450,2,
0x010480,1,
0x010488,2,
0x0104a0,1,
0x0104a8,14,
0x0104f4,4,
0x010510,2,
0x010520,13,
0x0105c0,15,
0x010600,29,
0x010680,1,
0x010690,2,
0x0106ac,1,
0x0106b8,1,
0x0106e0,3,
0x0106f0,3,
0x010740,4,
0x010754,8,
0x010800,2,
0x0108a0,15,
0x0108ec,2,
0x0108fc,2,
0x01090c,2,
0x010950,1,
0x0109cc,1,
0x0109fc,1,
0x010a08,10,
0x010b00,6,
0x010b20,20,
0x010b74,3,
0x010c00,1,
0x010c10,2,
0x010c40,1,
0x010c50,2,
0x010c80,1,
0x010c88,2,
0x010ca0,1,
0x010ca8,14,
0x010cf4,4,
0x010d10,2,
0x010d20,13,
0x010dc0,15,
0x010e00,29,
0x010e80,1,
0x010e90,2,
0x010eac,1,
0x010eb8,1,
0x010ee0,3,
0x010ef0,3,
0x010f40,4,
0x010f54,8,
0x011000,1,
0x011010,4,
0x011024,2,
0x011080,2,
0x011090,12,
0x011180,6,
0x011200,7,
0x011220,1,
0x011240,4,
0x011260,1,
0x011280,5,
0x011300,1,
0x011310,2,
0x011400,1,
0x011408,1,
0x011460,1,
0x0114b0,4,
0x011800,1,
0x011810,4,
0x011824,2,
0x011880,2,
0x011890,12,
0x011980,6,
0x011a00,7,
0x011a20,1,
0x011a40,4,
0x011a60,1,
0x011a80,5,
0x011b00,1,
0x011b10,2,
0x011c00,1,
0x011c08,1,
0x011c60,1,
0x011cb0,4,
0x012000,2,
0x012020,1,
0x012030,2,
0x012044,2,
0x0120a0,4,
0x0120c0,7,
0x01211c,13,
0x012164,1,
0x012170,4,
0x0121e0,6,
0x012250,1,
0x012360,4,
0x012380,3,
0x012390,5,
0x0123b0,5,
0x012440,3,
0x012450,3,
0x0124a8,2,
0x0124c0,2,
0x0124d0,2,
0x012568,2,
0x0125c0,4,
0x0125fc,10,
0x012628,6,
0x012644,1,
0x012660,2,
0x012670,2,
0x01268c,5,
0x01270c,1,
0x012728,8,
0x012750,2,
0x01275c,1,
0x0127d8,2,
0x0127e8,2,
0x012840,1,
0x012850,2,
0x0128a0,5,
0x0128c0,2,
0x012904,1,
0x012910,5,
0x012928,4,
0x012944,4,
0x012958,4,
0x0129a0,1,
0x0129b0,2,
0x012a00,2,
0x012a14,2,
0x012a28,3,
0x012a40,1,
0x012a50,2,
0x012a60,1,
0x012a70,2,
0x012ae4,4,
0x012b00,9,
0x012b30,2,
0x012b40,2,
0x012b4c,4,
0x012b80,9,
0x012bb0,2,
0x012bc0,2,
0x012bcc,4,
0x012c00,37,
0x012ca0,5,
0x012cc0,5,
0x012ce0,5,
0x012d00,2,
0x012d48,4,
0x012e00,32,
0x012e84,7,
0x012ea8,2,
0x012ec4,7,
0x012ee8,2,
0x018000,1,
0x01805c,4,
0x018080,8,
0x0180a4,7,
0x0180c4,2,
0x018100,32,
0x018200,4,
0x018224,1,
0x018234,5,
0x018300,32,
0x018384,1,
0x01838c,1,
0x0183a4,3,
0x018400,5,
0x018420,5,
0x018440,5,
0x018460,5,
0x018480,5,
0x0184a0,5,
0x0184c0,5,
0x0184e0,5,
0x018500,5,
0x018520,5,
0x018540,5,
0x018560,5,
0x018580,5,
0x0185a0,5,
0x0185c0,5,
0x0185e0,5,
0x018610,4,
0x018624,4,
0x018810,3,
0x018820,11,
0x018850,3,
0x018860,7,
0x018884,11,
0x0188c8,2,
0x0188d4,2,
0x0188e0,8,
0x018a04,3,
0x018a20,3,
0x018a30,4,
0x018a44,21,
0x018b04,3,
0x018b14,11,
0x018b4c,5,
0x018b68,5,
0x018c00,17,
0x018c50,29,
0x018cd0,14,
0x018d0c,2,
0x018e00,1,
0x018e10,2,
0x018e50,2,
0x018f00,2,
0x018f14,2,
0x018f28,3,
0x018f40,1,
0x018f50,2,
0x018f60,1,
0x018f70,2,
0x018fe4,5,
0x019ff0,2052,
0x01c004,2,
0x01c010,1,
0x01c01c,2,
0x01c06c,27,
0x01c180,1,
0x01c190,2,
0x01c1a0,1,
0x01c1b0,2,
0x01c1c0,7,
0x01c1e0,7,
0x01c200,17,
0x01c250,29,
0x01c2d0,14,
0x01c30c,2,
0x01c40c,5,
0x01c428,2,
0x01c434,1,
0x01c448,2,
0x01c454,1,
0x01c464,24,
0x01c4d8,2,
0x01c4e4,8,
0x01c514,1,
0x01c528,2,
0x01c540,1,
0x01c550,2,
0x01c5e4,5,
0x01c608,4,
0x01c624,3,
0x01c63c,1,
0x01c64c,22,
0x01c6a8,4,
0x01c6c0,9,
0x01c6e8,8,
0x01c70c,2,
0x01c71c,5,
0x01c738,2,
0x01c744,1,
0x01c75c,1,
0x01c7dc,1,
0x01c7e4,1,
0x01c7f8,7,
0x01c818,7,
0x01c840,19,
0x01c8a0,5,
0x01c8c0,1,
0x01c900,5,
0x01c918,7,
0x01c940,19,
0x01c9a0,5,
0x01c9c0,1,
0x01ca00,5,
0x01ca18,7,
0x01ca40,19,
0x01caa0,5,
0x01cac0,1,
0x01cb00,5,
0x01cb18,7,
0x01cb40,19,
0x01cba0,5,
0x01cbc0,1,
0x01cc00,5,
0x01cc18,7,
0x01cc40,19,
0x01cca0,5,
0x01ccc0,1,
0x01cd00,5,
0x01cd18,7,
0x01cd40,19,
0x01cda0,5,
0x01cdc0,1,
0x01ce00,5,
0x01ce18,7,
0x01ce40,19,
0x01cea0,5,
0x01cec0,1,
0x01cf00,5,
0x01cf18,7,
0x01cf40,19,
0x01cfa0,5,
0x01cfc0,1,
0x01d000,19,
0x01d050,22,
0x01d0ac,6,
0x01d0d0,2,
0x01d0e8,15,
0x01d140,1,
0x01d148,53,
0x01d220,10,
0x01d260,5,
0x01d278,2,
0x01d284,1,
0x01d298,2,
0x01d2a8,6,
0x01d300,2,
0x01d310,19,
0x01d368,2,
0x01d37c,6,
0x01d3c0,5,
0x01d3e0,6,
0x01d400,19,
0x01d450,22,
0x01d4ac,6,
0x01d4d0,2,
0x01d4e8,15,
0x01d540,1,
0x01d548,53,
0x01d620,10,
0x01d660,5,
0x01d678,2,
0x01d684,1,
0x01d698,2,
0x01d6a8,6,
0x01d700,2,
0x01d710,19,
0x01d768,2,
0x01d77c,6,
0x01d7c0,5,
0x01d7e0,6,
0x01d800,16,
0x01d844,1,
0x01d880,8,
0x01d8c4,1,
0x01d8cc,5,
0x01d8e4,7,
0x01d920,1,
0x01d968,2,
0x01d9e0,6,
0x01da00,4,
0x01da14,2,
0x01db0c,14,
0x01db50,2,
0x01db60,1,
0x01db70,2,
0x01db80,1,
0x01db90,2,
0x01dba0,3,
0x01dc00,1,
0x01dc0c,1,
0x01dd80,13,
0x01ddbc,1,
0x01dde0,9,
0x01df00,1,
0x01df14,1,
0x01df28,2,
0x01df40,1,
0x01df50,2,
0x01dfe4,4,
0x01e5c0,1,
0x01e5dc,1,
0x01e5e4,14,
0x01e620,4,
0x01e668,6,
0x01e780,160,
0x01ea04,12,
0x01ec00,8,
0x01ec24,1,
0x01ec30,1,
0x01ec44,20,
0x01ec9c,2,
0x01ecac,14,
0x01ed80,1,
0x01edc4,1,
0x01ede0,1,
0x01ede8,3,
0x01edf8,1,
0x01ee00,8,
0x01ee24,1,
0x01ee30,1,
0x01ee44,20,
0x01ee9c,2,
0x01eeac,14,
0x01ef80,1,
0x01efc4,1,
0x01efe0,1,
0x01efe8,3,
0x01eff8,1,
0x01f000,1024,
0x030000,1,
0x030010,2,
0x030020,1,
0x030030,2,
0x030040,1,
0x030050,2,
0x030100,27,
0x030180,3,
0x030200,80,
0x030400,288,
0x030900,32,
0x030a04,1,
0x030c00,128,
0x030e1c,1,
0x030e3c,1,
0x030e44,1,
0x030e5c,16,
0x030f10,28,
0x031000,14,
0x031040,14,
0x031080,14,
0x0310c0,14,
0x031100,133,
0x031318,13,
0x034000,1,
0x034010,2,
0x034224,1,
0x034260,7,
0x034284,4,
0x034304,1,
0x034314,3,
0x034324,1,
0x034334,3,
0x034344,1,
0x034358,2,
0x034414,3,
0x034510,4,
0x034608,6,
0x034800,7,
0x034820,4,
0x034868,6,
0x034980,45,
0x034a40,13,
0x034a80,13,
0x034ac0,13,
0x034b00,13,
0x034b40,13,
0x034b80,13,
0x034bc0,13,
0x035020,1,
0x035028,1,
0x035040,2,
0x03504c,1,
0x035058,3,
0x035068,4,
0x035104,5,
0x035200,12,
0x035240,12,
0x035280,12,
0x0352c0,12,
0x035300,12,
0x035340,12,
0x035380,12,
0x0353c0,12,
0x036000,128,
0x036204,12,
0x036400,8,
0x036424,1,
0x036430,1,
0x036444,20,
0x03649c,2,
0x0364ac,14,
0x036580,1,
0x0365c4,1,
0x0365e0,1,
0x0365e8,3,
0x0365f8,1,
0x036600,2,
0x036614,2,
0x036628,3,
0x036640,1,
0x036650,2,
0x036660,1,
0x036670,2,
0x0366e4,5,
0x036700,1,
0x036710,2,
0x036720,1,
0x036730,2,
0x040000,19,
0x040050,3,
0x040060,2,
0x040080,1,
0x0400a4,5,
0x0400c0,4,
0x0400e0,3,
0x040100,6,
0x04011c,14,
0x04015c,1,
0x040170,4,
0x040190,3,
0x0401a4,1,
0x0401ac,5,
0x0401c4,1,
0x0401cc,6,
0x040200,3,
0x040210,3,
0x040220,3,
0x040230,3,
0x040240,3,
0x040250,3,
0x040260,3,
0x040270,3,
0x040280,3,
0x040290,3,
0x0402a0,3,
0x0402b0,3,
0x0402c0,3,
0x0402d0,3,
0x0402e0,3,
0x0402f0,3,
0x040304,1,
0x040314,8,
0x040340,11,
0x040490,1,
0x0404a8,15,
0x040510,18,
0x04055c,3,
0x04056c,3,
0x04057c,3,
0x04058c,2,
0x04059c,17,
0x040610,16,
0x0406e0,51,
0x0407d0,3,
0x0407f0,1,
0x040800,337,
0x040d50,18,
0x040d9c,4,
0x040db0,11,
0x040df0,11,
0x040e20,1,
0x040e28,11,
0x040e58,1,
0x040e60,2,
0x040e6c,1,
0x040e74,11,
0x040eb0,4,
0x040ec8,2,
0x040ed4,7,
0x040ef8,6,
0x041000,33,
0x041100,15,
0x041140,14,
0x041180,15,
0x0411dc,1,
0x0411e4,15,
0x041224,1,
0x041230,1,
0x041244,20,
0x04129c,2,
0x0412ac,14,
0x041380,1,
0x0413c4,1,
0x0413e0,1,
0x0413e8,3,
0x0413f8,1,
0x041400,8,
0x041424,1,
0x041430,1,
0x041444,20,
0x04149c,2,
0x0414ac,14,
0x041580,1,
0x0415c4,1,
0x0415e0,1,
0x0415e8,3,
0x0415f8,1,
0x041600,2,
0x041614,2,
0x041628,3,
0x041640,1,
0x041650,2,
0x041660,1,
0x041670,2,
0x0416e4,6,
0x041a00,1,
0x041a10,2,
0x041a20,1,
0x041a30,2,
0x041c00,128,
0x041e04,12,
0x042000,5,
0x042020,5,
0x042040,5,
0x042060,5,
0x042080,5,
0x0420a0,5,
0x0420c0,5,
0x0420e0,5,
0x042100,5,
0x042120,5,
0x042140,5,
0x042160,5,
0x042180,5,
0x0421a0,5,
0x0421c0,5,
0x0421e0,5,
0x042200,5,
0x042220,5,
0x042240,5,
0x042260,5,
0x042280,5,
0x0422a0,5,
0x0422c0,5,
0x0422e0,5,
0x042300,5,
0x042320,5,
0x042340,5,
0x042360,5,
0x042380,5,
0x0423a0,5,
0x0423c0,5,
0x0423e0,5,
0x042400,5,
0x042420,5,
0x042440,5,
0x042460,5,
0x042480,5,
0x0424a0,5,
0x0424c0,5,
0x0424e0,5,
0x042500,5,
0x042520,5,
0x042540,5,
0x042560,5,
0x042580,5,
0x0425a0,5,
0x0425c0,5,
0x0425e0,5,
0x042600,5,
0x042620,5,
0x042640,5,
0x042660,5,
0x042680,5,
0x0426a0,5,
0x0426c0,5,
0x0426e0,5,
0x042700,5,
0x042720,5,
0x042740,5,
0x042760,5,
0x042780,5,
0x0427a0,5,
0x0427c0,5,
0x0427e0,5,
0x042800,5,
0x042820,5,
0x042840,5,
0x042860,5,
0x042880,5,
0x0428a0,5,
0x0428c0,5,
0x0428e0,5,
0x042900,5,
0x042920,5,
0x042940,5,
0x042960,5,
0x042980,5,
0x0429a0,5,
0x0429c0,5,
0x0429e0,5,
0x042a00,5,
0x042a20,5,
0x042a40,5,
0x042a60,5,
0x042a80,5,
0x042aa0,5,
0x042ac0,5,
0x042ae0,5,
0x042b00,5,
0x042b20,5,
0x042b40,5,
0x042b60,5,
0x042b80,5,
0x042ba0,5,
0x042bc0,5,
0x042be0,5,
0x042c00,5,
0x042c20,5,
0x042c40,5,
0x042c60,5,
0x042c80,5,
0x042ca0,5,
0x042cc0,5,
0x042ce0,5,
0x042d00,5,
0x042d20,5,
0x042d40,5,
0x042d60,5,
0x042d80,5,
0x042da0,5,
0x042dc0,5,
0x042de0,5,
0x042e00,5,
0x042e20,5,
0x042e40,5,
0x042e60,5,
0x042e80,5,
0x042ea0,5,
0x042ec0,5,
0x042ee0,5,
0x042f00,5,
0x042f20,5,
0x042f40,5,
0x042f60,5,
0x042f80,5,
0x042fa0,5,
0x042fc0,5,
0x042fe0,5,
0x043000,5,
0x043020,5,
0x043040,5,
0x043060,5,
0x043080,5,
0x0430a0,5,
0x0430c0,5,
0x0430e0,5,
0x043100,5,
0x043120,5,
0x043140,5,
0x043160,5,
0x043180,5,
0x0431a0,5,
0x0431c0,5,
0x0431e0,5,
0x043200,5,
0x043220,5,
0x043240,5,
0x043260,5,
0x043280,5,
0x0432a0,5,
0x0432c0,5,
0x0432e0,5,
0x043300,5,
0x043320,5,
0x043340,5,
0x043360,5,
0x043380,5,
0x0433a0,5,
0x0433c0,5,
0x0433e0,5,
0x043400,5,
0x043420,5,
0x043440,5,
0x043460,5,
0x043480,5,
0x0434a0,5,
0x0434c0,5,
0x0434e0,5,
0x043500,5,
0x043520,5,
0x043540,5,
0x043560,5,
0x043580,5,
0x0435a0,5,
0x0435c0,5,
0x0435e0,5,
0x043600,5,
0x043620,5,
0x043640,5,
0x043660,5,
0x043680,5,
0x0436a0,5,
0x0436c0,5,
0x0436e0,5,
0x043700,5,
0x043720,5,
0x043740,5,
0x043760,5,
0x043780,5,
0x0437a0,5,
0x0437c0,5,
0x0437e0,5,
0x043800,5,
0x043820,5,
0x043840,5,
0x043860,5,
0x043880,5,
0x0438a0,5,
0x0438c0,5,
0x0438e0,5,
0x043900,5,
0x043920,5,
0x043940,5,
0x043960,5,
0x043980,5,
0x0439a0,5,
0x0439c0,5,
0x0439e0,5,
0x043a00,5,
0x043a20,5,
0x043a40,5,
0x043a60,5,
0x043a80,5,
0x043aa0,5,
0x043ac0,5,
0x043ae0,5,
0x043b00,5,
0x043b20,5,
0x043b40,5,
0x043b60,5,
0x043b80,5,
0x043ba0,5,
0x043bc0,5,
0x043be0,5,
0x043c00,5,
0x043c20,5,
0x043c40,5,
0x043c60,5,
0x043c80,5,
0x043ca0,5,
0x043cc0,5,
0x043ce0,5,
0x043d00,5,
0x043d20,5,
0x043d40,5,
0x043d60,5,
0x043d80,5,
0x043da0,5,
0x043dc0,5,
0x043de0,5,
0x043e00,5,
0x043e20,5,
0x043e40,5,
0x043e60,5,
0x043e80,5,
0x043ea0,5,
0x043ec0,5,
0x043ee0,5,
0x043f00,5,
0x043f20,5,
0x043f40,5,
0x043f60,5,
0x043f80,5,
0x043fa0,5,
0x043fc0,5,
0x043fe0,5,
0x044004,1,
0x044200,8,
0x044230,9,
0x044260,5,
0x044280,32,
0x044fc8,112,
0x045190,88,
0x045300,39,
0x045400,13,
0x045440,9,
0x04546c,5,
0x047ff0,2,
0x048000,5,
0x048020,5,
0x048040,5,
0x048060,5,
0x048080,5,
0x0480a0,5,
0x0480c0,5,
0x0480e0,5,
0x048100,5,
0x048120,5,
0x048140,5,
0x048160,5,
0x048180,5,
0x0481a0,5,
0x0481c0,5,
0x0481e0,5,
0x048200,5,
0x048220,5,
0x048240,5,
0x048260,5,
0x048280,5,
0x0482a0,5,
0x0482c0,5,
0x0482e0,5,
0x048300,5,
0x048320,5,
0x048340,5,
0x048360,5,
0x048380,5,
0x0483a0,5,
0x0483c0,5,
0x0483e0,5,
0x048400,5,
0x048420,5,
0x048440,5,
0x048460,5,
0x048480,5,
0x0484a0,5,
0x0484c0,5,
0x0484e0,5,
0x048500,5,
0x048520,5,
0x048540,5,
0x048560,5,
0x048580,5,
0x0485a0,5,
0x0485c0,5,
0x0485e0,5,
0x048600,5,
0x048620,5,
0x048640,5,
0x048660,5,
0x048680,5,
0x0486a0,5,
0x0486c0,5,
0x0486e0,5,
0x048700,5,
0x048720,5,
0x048740,5,
0x048760,5,
0x048780,5,
0x0487a0,5,
0x0487c0,5,
0x0487e0,5,
0x048800,5,
0x048820,5,
0x048840,5,
0x048860,5,
0x048880,5,
0x0488a0,5,
0x0488c0,5,
0x0488e0,5,
0x048900,5,
0x048920,5,
0x048940,5,
0x048960,5,
0x048980,5,
0x0489a0,5,
0x0489c0,5,
0x0489e0,5,
0x048a00,5,
0x048a20,5,
0x048a40,5,
0x048a60,5,
0x048a80,5,
0x048aa0,5,
0x048ac0,5,
0x048ae0,5,
0x048b00,5,
0x048b20,5,
0x048b40,5,
0x048b60,5,
0x048b80,5,
0x048ba0,5,
0x048bc0,5,
0x048be0,5,
0x048c00,5,
0x048c20,5,
0x048c40,5,
0x048c60,5,
0x048c80,5,
0x048ca0,5,
0x048cc0,5,
0x048ce0,5,
0x048d00,5,
0x048d20,5,
0x048d40,5,
0x048d60,5,
0x048d80,5,
0x048da0,5,
0x048dc0,5,
0x048de0,5,
0x048e00,5,
0x048e20,5,
0x048e40,5,
0x048e60,5,
0x048e80,5,
0x048ea0,5,
0x048ec0,5,
0x048ee0,5,
0x048f00,5,
0x048f20,5,
0x048f40,5,
0x048f60,5,
0x048f80,5,
0x048fa0,5,
0x048fc0,5,
0x048fe0,5,
0x049000,5,
0x049020,5,
0x049040,5,
0x049060,5,
0x049080,5,
0x0490a0,5,
0x0490c0,5,
0x0490e0,5,
0x049100,5,
0x049120,5,
0x049140,5,
0x049160,5,
0x049180,5,
0x0491a0,5,
0x0491c0,5,
0x0491e0,5,
